2328
Poland	medium	GDP per capita (current LCU)	1.00000
Canada	medium	GDP per capita (current LCU)	1.00000
Honduras	medium	GDP per capita (current LCU)	1.00000
Nicaragua	medium	GDP per capita (current LCU)	1.00000
Mauritania	medium	GDP per capita (current LCU)	1.00000
New Zealand	medium	GDP per capita (current LCU)	1.00000
United States	medium	GDP per capita (current LCU)	1.00000
Isle of Man	medium	GDP per capita (current LCU)	1.00000
China	medium	GDP per capita (current LCU)	1.00000
Ireland	medium	GDP per capita (current LCU)	1.00000
Namibia	medium	GDP per capita (current LCU)	1.00000
Cayman Islands	medium	GDP per capita (current LCU)	1.00000
Australia	medium	GDP per capita (current LCU)	1.00000
Botswana	medium	GDP per capita (current LCU)	1.00000
Moldova	medium	GDP per capita (current LCU)	1.00000
Switzerland	medium	GDP per capita (current LCU)	1.00000
Saudi Arabia	medium	GDP per capita (current LCU)	1.00000
Singapore	medium	GDP per capita (current LCU)	1.00000
Ukraine	medium	GDP per capita (current LCU)	1.00000
South Africa	medium	GDP per capita (current LCU)	1.00000
Kyrgyz Republic	medium	GDP per capita (current LCU)	1.00000
Luxembourg	medium	GDP per capita (current LCU)	1.00000
Croatia	medium	GDP per capita (current LCU)	1.00000
Haiti	medium	GDP per capita (current LCU)	1.00000
Trinidad and Tobago	medium	GDP per capita (current LCU)	1.00000
Bermuda	medium	GDP per capita (current LCU)	1.00000
Nepal	medium	GDP per capita (current LCU)	1.00000
India	medium	GDP per capita (current LCU)	1.00000
Israel	medium	GDP per capita (current LCU)	1.00000
United Arab Emirates	medium	GDP per capita (current LCU)	1.00000
Maldives	medium	GDP per capita (current LCU)	1.00000
Liechtenstein	medium	GDP per capita (current LCU)	1.00000
Monaco	medium	GDP per capita (current LCU)	1.00000
Philippines	mediumHigh	GDP per capita (current LCU)	1.00000
Bangladesh	mediumHigh	GDP per capita (current LCU)	1.00000
Mexico	mediumHigh	GDP per capita (current LCU)	1.00000
Kenya	mediumHigh	GDP per capita (current LCU)	1.00000
Pakistan	mediumHigh	GDP per capita (current LCU)	1.00000
Qatar	mediumHigh	GDP per capita (current LCU)	1.00000
Bhutan	mediumHigh	GDP per capita (current LCU)	1.00000
Seychelles	mediumHigh	GDP per capita (current LCU)	1.00000
Thailand	mediumHigh	GDP per capita (current LCU)	1.00000
Central African Republic	mediumHigh	GDP per capita (current LCU)	1.00000
Niger	mediumHigh	GDP per capita (current LCU)	1.00000
North Macedonia	mediumHigh	GDP per capita (current LCU)	1.00000
Cabo Verde	mediumHigh	GDP per capita (current LCU)	1.00000
Greenland	mediumHigh	GDP per capita (current LCU)	1.00000
Vanuatu	mediumHigh	GDP per capita (current LCU)	1.00000
Hong Kong SAR China	mediumHigh	GDP per capita (current LCU)	1.00000
Mauritius	mediumHigh	GDP per capita (current LCU)	1.00000
Denmark	mediumHigh	GDP per capita (current LCU)	1.00000
Chad	mediumHigh	GDP per capita (current LCU)	1.00000
Dominican Republic	mediumHigh	GDP per capita (current LCU)	1.00000
Yemen Rep.	mediumHigh	GDP per capita (current LCU)	1.00000
Guinea-Bissau	mediumHigh	GDP per capita (current LCU)	1.00000
Malawi	mediumHigh	GDP per capita (current LCU)	1.00000
Faroe Islands	mediumHigh	GDP per capita (current LCU)	1.00000
Burkina Faso	mediumHigh	GDP per capita (current LCU)	1.00000
Algeria	mediumHigh	GDP per capita (current LCU)	1.00000
Burundi	mediumHigh	GDP per capita (current LCU)	1.00000
Argentina	mediumHigh	GDP per capita (current LCU)	1.00000
Sweden	mediumHigh	GDP per capita (current LCU)	1.00000
Mali	mediumHigh	GDP per capita (current LCU)	1.00000
Togo	mediumHigh	GDP per capita (current LCU)	1.00000
Czech Republic	mediumHigh	GDP per capita (current LCU)	1.00000
Djibouti	mediumHigh	GDP per capita (current LCU)	1.00000
Albania	mediumHigh	GDP per capita (current LCU)	1.00000
Comoros	mediumHigh	GDP per capita (current LCU)	1.00000
Uruguay	mediumHigh	GDP per capita (current LCU)	1.00000
Norway	mediumHigh	GDP per capita (current LCU)	1.00000
Sri Lanka	mediumHigh	GDP per capita (current LCU)	1.00000
Macao SAR China	mediumHigh	GDP per capita (current LCU)	1.00000
Benin	mediumHigh	GDP per capita (current LCU)	1.00000
Jamaica	mediumHigh	GDP per capita (current LCU)	1.00000
Nigeria	high	GDP per capita (current LCU)	1.00000
Rwanda	high	GDP per capita (current LCU)	1.00000
Russian Federation	high	GDP per capita (current LCU)	1.00000
Serbia	high	GDP per capita (current LCU)	1.00000
Senegal	high	GDP per capita (current LCU)	1.00000
Cameroon	high	GDP per capita (current LCU)	1.00000
Angola	high	GDP per capita (current LCU)	1.00000
Congo Dem. Rep.	high	GDP per capita (current LCU)	1.00000
Côte d\'Ivoire	high	GDP per capita (current LCU)	1.00000
Guyana	high	GDP per capita (current LCU)	1.00000
Congo Rep.	high	GDP per capita (current LCU)	1.00000
Madagascar	high	GDP per capita (current LCU)	1.00000
Myanmar	high	GDP per capita (current LCU)	1.00000
Armenia	high	GDP per capita (current LCU)	1.00000
French Polynesia	high	GDP per capita (current LCU)	1.00000
Tanzania	high	GDP per capita (current LCU)	1.00000
Uganda	high	GDP per capita (current LCU)	1.00000
New Caledonia	high	GDP per capita (current LCU)	1.00000
Kazakhstan	high	GDP per capita (current LCU)	1.00000
Japan	high	GDP per capita (current LCU)	1.00000
Gabon	high	GDP per capita (current LCU)	1.00000
Sierra Leone	high	GDP per capita (current LCU)	1.00000
Hungary	high	GDP per capita (current LCU)	1.00000
Equatorial Guinea	high	GDP per capita (current LCU)	1.00000
Cambodia	high	GDP per capita (current LCU)	1.00000
Iraq	high	GDP per capita (current LCU)	1.00000
Costa Rica	high	GDP per capita (current LCU)	1.00000
Iceland	high	GDP per capita (current LCU)	1.00000
Guinea	high	GDP per capita (current LCU)	1.00000
Chile	high	GDP per capita (current LCU)	1.00000
Somalia	high	GDP per capita (current LCU)	1.00000
Lebanon	high	GDP per capita (current LCU)	1.00000
Mongolia	high	GDP per capita (current LCU)	1.00000
Uzbekistan	high	GDP per capita (current LCU)	1.00000
Colombia	high	GDP per capita (current LCU)	1.00000
Lao PDR	high	GDP per capita (current LCU)	1.00000
Paraguay	high	GDP per capita (current LCU)	1.00000
Korea Rep.	high	GDP per capita (current LCU)	1.00000
Indonesia	high	GDP per capita (current LCU)	1.00000
Vietnam	high	GDP per capita (current LCU)	1.00000
Iran Islamic Rep.	high	GDP per capita (current LCU)	1.00000
Marshall Islands	low	Gross national expenditure (current US$)	1.00000
Tonga	low	Gross national expenditure (current US$)	1.00000
Vanuatu	low	Gross national expenditure (current US$)	1.00000
San Marino	low	Gross national expenditure (current US$)	1.00000
Comoros	low	Gross national expenditure (current US$)	1.00000
Guinea-Bissau	low	Gross national expenditure (current US$)	1.00000
Solomon Islands	low	Gross national expenditure (current US$)	1.00000
Antigua and Barbuda	low	Gross national expenditure (current US$)	1.00000
Seychelles	low	Gross national expenditure (current US$)	1.00000
Belize	low	Gross national expenditure (current US$)	1.00000
Gambia The	low	Gross national expenditure (current US$)	1.00000
Cabo Verde	low	Gross national expenditure (current US$)	1.00000
Timor-Leste	low	Gross national expenditure (current US$)	1.00000
Djibouti	low	Gross national expenditure (current US$)	1.00000
Central African Republic	low	Gross national expenditure (current US$)	1.00000
Bhutan	low	Gross national expenditure (current US$)	1.00000
Burundi	low	Gross national expenditure (current US$)	1.00000
Faroe Islands	low	Gross national expenditure (current US$)	1.00000
Greenland	low	Gross national expenditure (current US$)	1.00000
Aruba	low	Gross national expenditure (current US$)	1.00000
Lesotho	low	Gross national expenditure (current US$)	1.00000
Eswatini	low	Gross national expenditure (current US$)	1.00000
Sierra Leone	low	Gross national expenditure (current US$)	1.00000
Barbados	low	Gross national expenditure (current US$)	1.00000
Fiji	low	Gross national expenditure (current US$)	1.00000
Bermuda	low	Gross national expenditure (current US$)	1.00000
Maldives	low	Gross national expenditure (current US$)	1.00000
Montenegro	low	Gross national expenditure (current US$)	1.00000
French Polynesia	low	Gross national expenditure (current US$)	1.00000
Togo	low	Gross national expenditure (current US$)	1.00000
Mauritania	low	Gross national expenditure (current US$)	1.00000
Congo Rep.	low	Gross national expenditure (current US$)	1.00000
Tajikistan	low	Gross national expenditure (current US$)	1.00000
Equatorial Guinea	low	Gross national expenditure (current US$)	1.00000
Brunei Darussalam	mediumLow	Gross national expenditure (current US$)	1.00000
Kyrgyz Republic	mediumLow	Gross national expenditure (current US$)	1.00000
Chad	mediumLow	Gross national expenditure (current US$)	1.00000
Rwanda	mediumLow	Gross national expenditure (current US$)	1.00000
Gabon	mediumLow	Gross national expenditure (current US$)	1.00000
Malta	mediumLow	Gross national expenditure (current US$)	1.00000
Nicaragua	mediumLow	Gross national expenditure (current US$)	1.00000
Bahamas The	mediumLow	Gross national expenditure (current US$)	1.00000
Namibia	mediumLow	Gross national expenditure (current US$)	1.00000
North Macedonia	mediumLow	Gross national expenditure (current US$)	1.00000
Niger	mediumLow	Gross national expenditure (current US$)	1.00000
Moldova	mediumLow	Gross national expenditure (current US$)	1.00000
Madagascar	mediumLow	Gross national expenditure (current US$)	1.00000
Benin	mediumLow	Gross national expenditure (current US$)	1.00000
Mongolia	mediumLow	Gross national expenditure (current US$)	1.00000
Guinea	mediumLow	Gross national expenditure (current US$)	1.00000
Armenia	mediumLow	Gross national expenditure (current US$)	1.00000
Mauritius	mediumLow	Gross national expenditure (current US$)	1.00000
Burkina Faso	mediumLow	Gross national expenditure (current US$)	1.00000
Botswana	mediumLow	Gross national expenditure (current US$)	1.00000
Albania	mediumLow	Gross national expenditure (current US$)	1.00000
Jamaica	mediumLow	Gross national expenditure (current US$)	1.00000
Haiti	mediumLow	Gross national expenditure (current US$)	1.00000
Georgia	mediumLow	Gross national expenditure (current US$)	1.00000
Mali	mediumLow	Gross national expenditure (current US$)	1.00000
Zimbabwe	mediumLow	Gross national expenditure (current US$)	1.00000
Mozambique	mediumLow	Gross national expenditure (current US$)	1.00000
Zambia	mediumLow	Gross national expenditure (current US$)	1.00000
West Bank and Gaza	mediumLow	Gross national expenditure (current US$)	1.00000
Iceland	mediumLow	Gross national expenditure (current US$)	1.00000
Bosnia and Herzegovina	mediumLow	Gross national expenditure (current US$)	1.00000
Cyprus	mediumLow	Gross national expenditure (current US$)	1.00000
Cambodia	mediumLow	Gross national expenditure (current US$)	1.00000
Senegal	mediumLow	Gross national expenditure (current US$)	1.00000
Macao SAR China	medium	Gross national expenditure (current US$)	1.00000
Estonia	medium	Gross national expenditure (current US$)	1.00000
Honduras	medium	Gross national expenditure (current US$)	1.00000
El Salvador	medium	Gross national expenditure (current US$)	1.00000
Sudan	medium	Gross national expenditure (current US$)	1.00000
Bahrain	medium	Gross national expenditure (current US$)	1.00000
Latvia	medium	Gross national expenditure (current US$)	1.00000
Uganda	medium	Gross national expenditure (current US$)	1.00000
Paraguay	medium	Gross national expenditure (current US$)	1.00000
Cameroon	medium	Gross national expenditure (current US$)	1.00000
Azerbaijan	medium	Gross national expenditure (current US$)	1.00000
Nepal	medium	Gross national expenditure (current US$)	1.00000
Bolivia	medium	Gross national expenditure (current US$)	1.00000
Tunisia	medium	Gross national expenditure (current US$)	1.00000
Luxembourg	medium	Gross national expenditure (current US$)	1.00000
Slovenia	medium	Gross national expenditure (current US$)	1.00000
Jordan	medium	Gross national expenditure (current US$)	1.00000
Lithuania	medium	Gross national expenditure (current US$)	1.00000
Congo Dem. Rep.	medium	Gross national expenditure (current US$)	1.00000
Angola	medium	Gross national expenditure (current US$)	1.00000
Serbia	medium	Gross national expenditure (current US$)	1.00000
Uruguay	medium	Gross national expenditure (current US$)	1.00000
Côte d\'Ivoire	medium	Gross national expenditure (current US$)	1.00000
Croatia	medium	Gross national expenditure (current US$)	1.00000
Costa Rica	medium	Gross national expenditure (current US$)	1.00000
Lebanon	medium	Gross national expenditure (current US$)	1.00000
Libya	medium	Gross national expenditure (current US$)	1.00000
Belarus	medium	Gross national expenditure (current US$)	1.00000
Tanzania	medium	Gross national expenditure (current US$)	1.00000
Bulgaria	medium	Gross national expenditure (current US$)	1.00000
Panama	medium	Gross national expenditure (current US$)	1.00000
Myanmar	medium	Gross national expenditure (current US$)	1.00000
Ghana	medium	Gross national expenditure (current US$)	1.00000
Uzbekistan	medium	Gross national expenditure (current US$)	1.00000
Oman	mediumHigh	Gross national expenditure (current US$)	1.00000
Guatemala	mediumHigh	Gross national expenditure (current US$)	1.00000
Sri Lanka	mediumHigh	Gross national expenditure (current US$)	1.00000
Puerto Rico	mediumHigh	Gross national expenditure (current US$)	1.00000
Dominican Republic	mediumHigh	Gross national expenditure (current US$)	1.00000
Cuba	mediumHigh	Gross national expenditure (current US$)	1.00000
Slovak Republic	mediumHigh	Gross national expenditure (current US$)	1.00000
Ecuador	mediumHigh	Gross national expenditure (current US$)	1.00000
Ethiopia	mediumHigh	Gross national expenditure (current US$)	1.00000
Kenya	mediumHigh	Gross national expenditure (current US$)	1.00000
Kuwait	mediumHigh	Gross national expenditure (current US$)	1.00000
Morocco	mediumHigh	Gross national expenditure (current US$)	1.00000
Qatar	mediumHigh	Gross national expenditure (current US$)	1.00000
Hungary	mediumHigh	Gross national expenditure (current US$)	1.00000
Kazakhstan	mediumHigh	Gross national expenditure (current US$)	1.00000
Ukraine	mediumHigh	Gross national expenditure (current US$)	1.00000
Algeria	mediumHigh	Gross national expenditure (current US$)	1.00000
Iraq	mediumHigh	Gross national expenditure (current US$)	1.00000
Greece	mediumHigh	Gross national expenditure (current US$)	1.00000
New Zealand	mediumHigh	Gross national expenditure (current US$)	1.00000
Peru	mediumHigh	Gross national expenditure (current US$)	1.00000
Czech Republic	mediumHigh	Gross national expenditure (current US$)	1.00000
Portugal	mediumHigh	Gross national expenditure (current US$)	1.00000
Romania	mediumHigh	Gross national expenditure (current US$)	1.00000
Singapore	mediumHigh	Gross national expenditure (current US$)	1.00000
Finland	mediumHigh	Gross national expenditure (current US$)	1.00000
Chile	mediumHigh	Gross national expenditure (current US$)	1.00000
United Arab Emirates	mediumHigh	Gross national expenditure (current US$)	1.00000
Denmark	mediumHigh	Gross national expenditure (current US$)	1.00000
Egypt Arab Rep.	mediumHigh	Gross national expenditure (current US$)	1.00000
Malaysia	mediumHigh	Gross national expenditure (current US$)	1.00000
Colombia	mediumHigh	Gross national expenditure (current US$)	1.00000
Pakistan	mediumHigh	Gross national expenditure (current US$)	1.00000
Hong Kong SAR China	mediumHigh	Gross national expenditure (current US$)	1.00000
Bangladesh	high	Gross national expenditure (current US$)	1.00000
Ireland	high	Gross national expenditure (current US$)	1.00000
South Africa	high	Gross national expenditure (current US$)	1.00000
Israel	high	Gross national expenditure (current US$)	1.00000
Norway	high	Gross national expenditure (current US$)	1.00000
Philippines	high	Gross national expenditure (current US$)	1.00000
Austria	high	Gross national expenditure (current US$)	1.00000
Argentina	high	Gross national expenditure (current US$)	1.00000
Nigeria	high	Gross national expenditure (current US$)	1.00000
Thailand	high	Gross national expenditure (current US$)	1.00000
Sweden	high	Gross national expenditure (current US$)	1.00000
Belgium	high	Gross national expenditure (current US$)	1.00000
Poland	high	Gross national expenditure (current US$)	1.00000
Switzerland	high	Gross national expenditure (current US$)	1.00000
Saudi Arabia	high	Gross national expenditure (current US$)	1.00000
Türkiye	high	Gross national expenditure (current US$)	1.00000
Netherlands	high	Gross national expenditure (current US$)	1.00000
Indonesia	high	Gross national expenditure (current US$)	1.00000
Mexico	high	Gross national expenditure (current US$)	1.00000
Spain	high	Gross national expenditure (current US$)	1.00000
Australia	high	Gross national expenditure (current US$)	1.00000
Russian Federation	high	Gross national expenditure (current US$)	1.00000
Korea Rep.	high	Gross national expenditure (current US$)	1.00000
Canada	high	Gross national expenditure (current US$)	1.00000
Brazil	high	Gross national expenditure (current US$)	1.00000
Italy	high	Gross national expenditure (current US$)	1.00000
France	high	Gross national expenditure (current US$)	1.00000
India	high	Gross national expenditure (current US$)	1.00000
United Kingdom	high	Gross national expenditure (current US$)	1.00000
Germany	high	Gross national expenditure (current US$)	1.00000
Japan	high	Gross national expenditure (current US$)	1.00000
China	high	Gross national expenditure (current US$)	1.00000
United States	high	Gross national expenditure (current US$)	1.00000
Ghana	high	Prevalence of current tobacco use (% of adults)	1.00000
Nigeria	high	Prevalence of current tobacco use (% of adults)	1.00000
Ethiopia	high	Prevalence of current tobacco use (% of adults)	1.00000
Panama	high	Prevalence of current tobacco use (% of adults)	1.00000
Turkmenistan	high	Prevalence of current tobacco use (% of adults)	1.00000
São Tomé and Principe	high	Prevalence of current tobacco use (% of adults)	1.00000
Togo	high	Prevalence of current tobacco use (% of adults)	1.00000
Senegal	high	Prevalence of current tobacco use (% of adults)	1.00000
Benin	high	Prevalence of current tobacco use (% of adults)	1.00000
Cameroon	high	Prevalence of current tobacco use (% of adults)	1.00000
Niger	high	Prevalence of current tobacco use (% of adults)	1.00000
Eritrea	high	Prevalence of current tobacco use (% of adults)	1.00000
Oman	high	Prevalence of current tobacco use (% of adults)	1.00000
Haiti	high	Prevalence of current tobacco use (% of adults)	1.00000
El Salvador	high	Prevalence of current tobacco use (% of adults)	1.00000
Liberia	high	Prevalence of current tobacco use (% of adults)	1.00000
Chad	high	Prevalence of current tobacco use (% of adults)	1.00000
Barbados	high	Prevalence of current tobacco use (% of adults)	1.00000
Mali	high	Prevalence of current tobacco use (% of adults)	1.00000
Peru	high	Prevalence of current tobacco use (% of adults)	1.00000
Belize	high	Prevalence of current tobacco use (% of adults)	1.00000
Colombia	high	Prevalence of current tobacco use (% of adults)	1.00000
Uganda	high	Prevalence of current tobacco use (% of adults)	1.00000
Costa Rica	high	Prevalence of current tobacco use (% of adults)	1.00000
Tanzania	high	Prevalence of current tobacco use (% of adults)	1.00000
Eswatini	high	Prevalence of current tobacco use (% of adults)	1.00000
Guinea-Bissau	high	Prevalence of current tobacco use (% of adults)	1.00000
Jamaica	high	Prevalence of current tobacco use (% of adults)	1.00000
Côte d\'Ivoire	high	Prevalence of current tobacco use (% of adults)	1.00000
Bahamas The	high	Prevalence of current tobacco use (% of adults)	1.00000
Dominican Republic	high	Prevalence of current tobacco use (% of adults)	1.00000
Guatemala	high	Prevalence of current tobacco use (% of adults)	1.00000
Mauritania	high	Prevalence of current tobacco use (% of adults)	1.00000
Malawi	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Kenya	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Ecuador	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Gambia The	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Cabo Verde	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Qatar	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Zimbabwe	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Paraguay	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Burundi	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Guyana	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Iceland	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Congo Dem. Rep.	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Brazil	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Bolivia	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Mexico	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Canada	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Iran Islamic Rep.	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Australia	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Rwanda	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
New Zealand	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Saudi Arabia	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Sierra Leone	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Congo Rep.	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Zambia	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Mozambique	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Burkina Faso	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Morocco	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Bahrain	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Namibia	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
United Kingdom	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Brunei Darussalam	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Singapore	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Norway	mediumHigh	Prevalence of current tobacco use (% of adults)	1.00000
Korea Dem. People\'s Rep.	medium	Prevalence of current tobacco use (% of adults)	1.00000
Uzbekistan	medium	Prevalence of current tobacco use (% of adults)	1.00000
Palau	medium	Prevalence of current tobacco use (% of adults)	1.00000
Kuwait	medium	Prevalence of current tobacco use (% of adults)	1.00000
Denmark	medium	Prevalence of current tobacco use (% of adults)	1.00000
Vanuatu	medium	Prevalence of current tobacco use (% of adults)	1.00000
Cuba	medium	Prevalence of current tobacco use (% of adults)	1.00000
Iraq	medium	Prevalence of current tobacco use (% of adults)	1.00000
Botswana	medium	Prevalence of current tobacco use (% of adults)	1.00000
South Africa	medium	Prevalence of current tobacco use (% of adults)	1.00000
Mauritius	medium	Prevalence of current tobacco use (% of adults)	1.00000
Japan	medium	Prevalence of current tobacco use (% of adults)	1.00000
Yemen Rep.	medium	Prevalence of current tobacco use (% of adults)	1.00000
Seychelles	medium	Prevalence of current tobacco use (% of adults)	1.00000
Pakistan	medium	Prevalence of current tobacco use (% of adults)	1.00000
Comoros	medium	Prevalence of current tobacco use (% of adults)	1.00000
Algeria	medium	Prevalence of current tobacco use (% of adults)	1.00000
Korea Rep.	medium	Prevalence of current tobacco use (% of adults)	1.00000
Ireland	medium	Prevalence of current tobacco use (% of adults)	1.00000
Israel	medium	Prevalence of current tobacco use (% of adults)	1.00000
Luxembourg	medium	Prevalence of current tobacco use (% of adults)	1.00000
Cambodia	medium	Prevalence of current tobacco use (% of adults)	1.00000
Uruguay	medium	Prevalence of current tobacco use (% of adults)	1.00000
Finland	medium	Prevalence of current tobacco use (% of adults)	1.00000
Slovenia	medium	Prevalence of current tobacco use (% of adults)	1.00000
Sri Lanka	medium	Prevalence of current tobacco use (% of adults)	1.00000
Germany	medium	Prevalence of current tobacco use (% of adults)	1.00000
Thailand	medium	Prevalence of current tobacco use (% of adults)	1.00000
Netherlands	medium	Prevalence of current tobacco use (% of adults)	1.00000
Malaysia	medium	Prevalence of current tobacco use (% of adults)	1.00000
Albania	medium	Prevalence of current tobacco use (% of adults)	1.00000
Italy	medium	Prevalence of current tobacco use (% of adults)	1.00000
United States	medium	Prevalence of current tobacco use (% of adults)	1.00000
Fiji	medium	Prevalence of current tobacco use (% of adults)	1.00000
Philippines	medium	Prevalence of current tobacco use (% of adults)	1.00000
Kazakhstan	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Afghanistan	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Belgium	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Azerbaijan	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Lesotho	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Egypt Arab Rep.	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Malta	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Poland	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Sweden	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Argentina	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Tunisia	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Vietnam	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Portugal	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
China	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Switzerland	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Armenia	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Samoa	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Maldives	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Ukraine	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Austria	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Russian Federation	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Kyrgyz Republic	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Spain	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
India	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Marshall Islands	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Romania	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Madagascar	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Moldova	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Mongolia	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Chile	mediumLow	Prevalence of current tobacco use (% of adults)	1.00000
Estonia	low	Prevalence of current tobacco use (% of adults)	1.00000
Türkiye	low	Prevalence of current tobacco use (% of adults)	1.00000
Belarus	low	Prevalence of current tobacco use (% of adults)	1.00000
Czech Republic	low	Prevalence of current tobacco use (% of adults)	1.00000
Tonga	low	Prevalence of current tobacco use (% of adults)	1.00000
Nepal	low	Prevalence of current tobacco use (% of adults)	1.00000
Slovak Republic	low	Prevalence of current tobacco use (% of adults)	1.00000
Georgia	low	Prevalence of current tobacco use (% of adults)	1.00000
Montenegro	low	Prevalence of current tobacco use (% of adults)	1.00000
Andorra	low	Prevalence of current tobacco use (% of adults)	1.00000
Hungary	low	Prevalence of current tobacco use (% of adults)	1.00000
Lithuania	low	Prevalence of current tobacco use (% of adults)	1.00000
Lao PDR	low	Prevalence of current tobacco use (% of adults)	1.00000
France	low	Prevalence of current tobacco use (% of adults)	1.00000
Greece	low	Prevalence of current tobacco use (% of adults)	1.00000
Jordan	low	Prevalence of current tobacco use (% of adults)	1.00000
Bangladesh	low	Prevalence of current tobacco use (% of adults)	1.00000
Cyprus	low	Prevalence of current tobacco use (% of adults)	1.00000
Bosnia and Herzegovina	low	Prevalence of current tobacco use (% of adults)	1.00000
Tuvalu	low	Prevalence of current tobacco use (% of adults)	1.00000
Croatia	low	Prevalence of current tobacco use (% of adults)	1.00000
Solomon Islands	low	Prevalence of current tobacco use (% of adults)	1.00000
Indonesia	low	Prevalence of current tobacco use (% of adults)	1.00000
Latvia	low	Prevalence of current tobacco use (% of adults)	1.00000
Lebanon	low	Prevalence of current tobacco use (% of adults)	1.00000
Bulgaria	low	Prevalence of current tobacco use (% of adults)	1.00000
Timor-Leste	low	Prevalence of current tobacco use (% of adults)	1.00000
Papua New Guinea	low	Prevalence of current tobacco use (% of adults)	1.00000
Serbia	low	Prevalence of current tobacco use (% of adults)	1.00000
Kiribati	low	Prevalence of current tobacco use (% of adults)	1.00000
Myanmar	low	Prevalence of current tobacco use (% of adults)	1.00000
Nauru	low	Prevalence of current tobacco use (% of adults)	1.00000
Barbados	high	Incidence of tuberculosis (per 100000 people)	1.00000
San Marino	high	Incidence of tuberculosis (per 100000 people)	1.00000
Monaco	high	Incidence of tuberculosis (per 100000 people)	1.00000
Antigua and Barbuda	high	Incidence of tuberculosis (per 100000 people)	1.00000
West Bank and Gaza	high	Incidence of tuberculosis (per 100000 people)	1.00000
United Arab Emirates	high	Incidence of tuberculosis (per 100000 people)	1.00000
Puerto Rico	high	Incidence of tuberculosis (per 100000 people)	1.00000
American Samoa	high	Incidence of tuberculosis (per 100000 people)	1.00000
Aruba	high	Incidence of tuberculosis (per 100000 people)	1.00000
