"country","year_exp","date","gender"
"http://worldbank.org/Country/CUB","79.064","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","74.676","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","71.78","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","72.281","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","74.944","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","75.187","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","69.822","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","72.767","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","75.418","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","70.292","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","73.225","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","75.641","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","73.648","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","70.778","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","76.078","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","74.032","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","71.276","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","75.86","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/DZA","74.374","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","74.678","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","59.11","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","63.673","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","57.875","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","54.959","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","61.226","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","55.482","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","61.666","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","62.086","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","56.044","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","62.494","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","59.694","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","56.637","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","62.895","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","57.25","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","60.243","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","58.5","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/AFG","63.288","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.576","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","74.218","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","75.23","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","72.093","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","72.37","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","74.591","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","74.761","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","72.668","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","74.923","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","72.971","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","75.079","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","73.264","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","73.538","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","75.379","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","74.41","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","75.527","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","73.787","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/BHS","75.675","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","74.967","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.06","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.561","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.096","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.735","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.39","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.223","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.911","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.353","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.486","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.619","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.758","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","74.057","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","75.905","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","74.413","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","76.223","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","74.653","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/BIH","74.824","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","71.76829","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","76.658","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","78.833","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","78.959","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","79.57","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","77.119","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","76.88","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","79.167","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","77.381","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","79.282","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","79.415","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","77.663","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","77.95","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","79.742","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","78.225","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","78.469","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","76.437","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUB","78.672","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","62.465","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","72.624","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","73.22","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","74.859","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","72.933","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","75.046","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","73.72","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","75.244","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","73.482","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","75.449","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","75.661","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","73.937","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","75.879","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","74.136","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","76.102","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","74.322","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","76.327","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ECU","74.501","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","71.207","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","73.292","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","71.425","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","70.99","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","73.483","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","71.644","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","73.673","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","71.862","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","73.861","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","72.078","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","72.29","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","70.374","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","72.498","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","70.568","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","72.702","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","70.775","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","72.901","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/DOM","73.098","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","68.972","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.127","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.618","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","71.484","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","71.12","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.797","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","68.368","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","70.167","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","70.357","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","68.613","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","68.807","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","70.742","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.98","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","70.933","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.282","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","70.55","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","69.444","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/EGY","71.304","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","56.483","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","57.174","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","63.703","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","64.174","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","57.916","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","54.693","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","60.23","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","60.94","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","61.591","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","64.636","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","55.258","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","58.691","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","65.092","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","62.181","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","55.847","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","63.22","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","62.718","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/ERI","59.472","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","53.084","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","55.807","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","53.357","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","55.05","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","53.663","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","56.2","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","57","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","56.598","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","53.991","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","52.27","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","52.079","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","54.333","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","52.45","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","57.403","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","54.687","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","52.636","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","52.845","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNB","55.424","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","67.849","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","73.409","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.725","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.872","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.016","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","73.738","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.158","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","73.787","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.299","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","73.853","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","73.937","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.038","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.582","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.156","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.725","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.867","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.287","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","74.429","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","75.44","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/ABW","108.166","2020-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.61463","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.9","2019-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.16341","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.96341","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","73.4122","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","71.86585","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","71.4122","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.86098","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.6122","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.56341","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.56098","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.31463","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","73.5122","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.06585","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","72.66341","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","71.66341","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/BGR","74.46585","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","54.841","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","58.377","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","59.865","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.233","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.424","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","60.383","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.677","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.999","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","58.393","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","60.87","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","61.31","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","61.691","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","58.848","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","62.006","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.1","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","56.992","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","59.345","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","62.26","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/DJI","57.021","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.355","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","68.304","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","71.122","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","71.494","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","71.867","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","72.227","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","70.085","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","73.15","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","72.869","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","73.227","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","71.213","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","70.415","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","73.388","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","70.77","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","71.438","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","73.531","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","71.667","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","73.659","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","71.903","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","68.717","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","72.142","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","70.76","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","70.131","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","69.092","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","70.337","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","72.383","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","69.437","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","72.618","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","72.84","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","70.551","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","69.763","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","72.562","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GTM","67.351","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","73.044","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRD","70.991","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","78.64146","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","79.93902","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","81.03659","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","81.03659","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","78.84146","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","80.3878","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","77.8878","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","79.43902","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","80.63415","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","79.43902","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","80.73171","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","78.3878","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","77.9878","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","81.28537","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","79.03902","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","81.38537","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","80.1878","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","81.1","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GRC","79.23902","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","52.752","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","57.681","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","53.099","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","55.543","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","54.55","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","53.415","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","55.908","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","55.19","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","53.709","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","56.265","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","53.987","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","56.601","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","54.262","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","56.905","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","57.18","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","52.371","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","54.858","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GNQ","57.434","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","75.369","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","75.715","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","78.134","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","78.419","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","76.047","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","75.01","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","78.689","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","76.362","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","78.938","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","76.663","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","79.168","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","76.956","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","79.379","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","74.646","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","77.249","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","79.575","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","77.543","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/GUM","77.84","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","51.956","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","55.618","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","53.31","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","58.942","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","52.602","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","59.457","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","56.376","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","50.168","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","59.927","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","50.489","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","57.096","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","60.361","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","54.063","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","50.893","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","57.762","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/BFA","51.384","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.481","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.613","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.756","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.288","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","79.44","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.911","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.448","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","79.077","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.597","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.736","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","79.254","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.868","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","77.993","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","79.634","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.114","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","79.831","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/CRI","78.234","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","53.413","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","64.907","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","57.271","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","61.68","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","65.651","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/KEN","54.513","2004-01-01T00:00:00Z",""
